id,match_id,team_id,team_name,player_id,player_name,jersey_number,attribute,sub_attribute,action,description,special_action,body_part,start_x,start_y,end_x,end_y,timestamp,period
1,7658,6370,Al Qadisiyah U15 ,101284,I Ibrahim Mohamed,7,Passing,Short Pass,Simple Pass,Simple Short Pass,No Special Action,Right Foot,54.93,56.85,74.63,43.15,0:00:09,First Half
2,7658,6370,Al Qadisiyah U15 ,101277,Mohammed Saud S Almuqri,21,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,74.63,43.15,74.63,43.15,0:00:09,First Half
3,7658,6370,Al Qadisiyah U15 ,101277,Mohammed Saud S Almuqri,21,Passing,Short Pass,Simple Pass,Simple Short Pass,No Special Action,Right Foot,74.63,43.15,74.63,56.85,0:00:12,First Half
4,7658,6370,Al Qadisiyah U15 ,101276,Abdulrahman Alattas,4,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,74.63,56.85,74.63,56.85,0:00:12,First Half
5,7658,6370,Al Qadisiyah U15 ,101276,Abdulrahman Alattas,4,Passing,Short Pass,Simple Pass,Simple Short Pass,No Special Action,Right Foot,74.63,56.85,74.63,43.15,0:00:14,First Half
6,7658,6370,Al Qadisiyah U15 ,101277,Mohammed Saud S Almuqri,21,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,74.63,43.15,74.63,43.15,0:00:14,First Half
7,7658,6370,Al Qadisiyah U15 ,101277,Mohammed Saud S Almuqri,21,Passing,Short Pass,Simple Pass,Simple Short Pass,No Special Action,Left Foot,74.63,28.46,64.78,5.32,0:00:18,First Half
8,7658,6370,Al Qadisiyah U15 ,101278,K Saleh Alajji,13,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,64.78,5.32,64.78,5.32,0:00:18,First Half
9,7658,6370,Al Qadisiyah U15 ,101278,K Saleh Alajji,13,Passing,Long Pass,Simple Pass,Simple Long Pass,No Special Action,Right Foot,74.63,5.32,94.73,43.15,0:00:21,First Half
10,7658,6370,Al Qadisiyah U15 ,101274,A Alyousef,28,X_Passing,Long Pass Recieve,Received Simple Pass,Received Simple Long Pass,No Special Action,No Body Part,94.73,43.15,94.73,43.15,0:00:21,First Half
11,7658,6370,Al Qadisiyah U15 ,101274,A Alyousef,28,Passing,Short Pass,Simple Pass,Simple Short Pass,No Special Action,Right Foot,94.73,56.85,84.5,84.05,0:00:26,First Half
12,7658,6370,Al Qadisiyah U15 ,101276,Abdulrahman Alattas,4,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,84.5,84.05,84.5,84.05,0:00:26,First Half
13,7658,6370,Al Qadisiyah U15 ,101276,Abdulrahman Alattas,4,Passing,Short Pass,Simple Pass,Simple Short Pass,No Special Action,Right Foot,74.63,84.05,94.73,56.85,0:00:30,First Half
14,7658,6370,Al Qadisiyah U15 ,101274,A Alyousef,28,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,94.73,56.85,94.73,56.85,0:00:30,First Half
15,7658,6370,Al Qadisiyah U15 ,101274,A Alyousef,28,Passing,Short Pass,Simple Pass,Simple Short Pass,No Special Action,Right Foot,94.73,56.85,84.5,28.46,0:00:35,First Half
16,7658,6370,Al Qadisiyah U15 ,101277,Mohammed Saud S Almuqri,21,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,84.5,28.46,84.5,28.46,0:00:35,First Half
17,7658,6370,Al Qadisiyah U15 ,101277,Mohammed Saud S Almuqri,21,Passing,Short Pass,Simple Pass,Simple Short Pass,No Special Action,Right Foot,74.63,28.46,54.93,15.95,0:00:39,First Half
18,7658,6370,Al Qadisiyah U15 ,101283,F Alsadah,8,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,54.93,15.95,54.93,15.95,0:00:39,First Half
19,7658,6370,Al Qadisiyah U15 ,101283,F Alsadah,8,Passing,Short Pass,Simple Pass,Simple Short Pass,No Special Action,Right Foot,54.93,15.95,64.78,15.95,0:00:41,First Half
20,7658,6370,Al Qadisiyah U15 ,101277,Mohammed Saud S Almuqri,21,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,64.78,15.95,64.78,15.95,0:00:41,First Half
21,7658,6370,Al Qadisiyah U15 ,101277,Mohammed Saud S Almuqri,21,Passing,Short Pass,Simple Pass,Simple Short Pass,No Special Action,Right Foot,74.63,28.46,64.78,28.46,0:00:42,First Half
22,7658,6370,Al Qadisiyah U15 ,101282,A Khaloofah,11,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,64.78,28.46,64.78,28.46,0:00:42,First Half
23,7658,6370,Al Qadisiyah U15 ,101282,A Khaloofah,11,Dribbling,Difficult Receives,Unsuccessful,Unsuccessful Receive,No Special Action,Right Foot,64.78,43.15,64.78,43.15,0:00:45,First Half
24,7658,6371, Al Ittihad U15,101260,T Mohammed Alyusr,12,Defending,Standing Tackle,Successful,Easy Standing Tackle,No Special Action,Right Foot,35.22,71.54,35.22,71.54,0:00:44,First Half
25,7658,6370,Al Qadisiyah U15 ,101282,A Khaloofah,11,X_Defending,Standing Tackle Encountered,Tackled Simple,Successfully Standing Tackled By Opponent,No Special Action,No Body Part,64.78,28.46,64.78,28.46,0:00:44,First Half
26,7658,6371, Al Ittihad U15,101314,H Alowaydhi,8,Pace,Pace,Ball Carry Short,Ball Carry Short,No Special Action,Right Foot,35.22,71.54,35.22,43.15,0:00:47,First Half
27,7658,6371, Al Ittihad U15,101314,H Alowaydhi,8,Passing,Short Pass,Simple Pass,Simple Short Pass,No Special Action,Left Foot,35.22,43.15,25.37,28.46,0:00:47,First Half
28,7658,6371, Al Ittihad U15,101267,Yahya Aljayzani,29,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,25.37,28.46,25.37,28.46,0:00:47,First Half
29,7658,6371, Al Ittihad U15,101267,Yahya Aljayzani,29,Dribbling,Difficult Receives,Unsuccessful,Unsuccessful Receive,No Special Action,Right Foot,25.37,28.46,25.37,28.46,0:00:51,First Half
30,7658,6370,Al Qadisiyah U15 ,101276,Abdulrahman Alattas,4,Defending,Interception,Crucial,Crucial Interception,No Special Action,Right Foot,84.5,71.54,84.5,71.54,0:00:51,First Half
31,7658,6371, Al Ittihad U15,101267,Yahya Aljayzani,29,X_Defending,Interception Encountered,Intercepted Crucial,Pass Intercepted In Critical Zone,No Special Action,No Body Part,15.5,28.46,15.5,28.46,0:00:51,First Half
32,7658,6370,Al Qadisiyah U15 ,101276,Abdulrahman Alattas,4,Passing,Short Pass,Simple Pass,Simple Short Pass,No Special Action,Right Foot,94.73,94.68,84.5,84.05,0:00:56,First Half
33,7658,6370,Al Qadisiyah U15 ,101279,B S Alshahrani,30,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,84.5,84.05,84.5,84.05,0:00:56,First Half
34,7658,6370,Al Qadisiyah U15 ,101279,B S Alshahrani,30,Passing,Short Pass,Simple Pass,Simple Short Pass,No Special Action,Right Foot,84.5,84.05,84.5,94.68,0:00:59,First Half
35,7658,6370,Al Qadisiyah U15 ,101280,A Alqadi,14,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,84.5,94.68,84.5,94.68,0:00:59,First Half
36,7658,6370,Al Qadisiyah U15 ,101280,A Alqadi,14,Passing,Short Pass,Unsuccessful,Unsuccessful Short Pass,No Special Action,Right Foot,84.5,94.68,84.5,84.05,0:01:00,First Half
37,7658,6370,Al Qadisiyah U15 ,101279,B S Alshahrani,30,X_Passing,Short Pass Recieve,Received Unsuccessful,Target Of Unsuccessful Short Pass,No Special Action,No Body Part,84.5,84.05,84.5,84.05,0:01:00,First Half
38,7658,6371, Al Ittihad U15,101314,H Alowaydhi,8,Physical,Ground Duels,Duel Lost,Lost Ground Duel,No Special Action,Right Foot,15.5,15.95,15.5,15.95,0:01:01,First Half
39,7658,6370,Al Qadisiyah U15 ,101279,B S Alshahrani,30,X_Physical,Ground Duel Encountered,Duel Won,Won Ground Duel,No Special Action,No Body Part,84.5,84.05,84.5,84.05,0:01:01,First Half
40,7658,6370,Al Qadisiyah U15 ,101279,B S Alshahrani,30,Physical,Ground Duels,Duel Won,Won Ground Duel,No Special Action,No Body Part,84.5,84.05,84.5,84.05,0:01:01,First Half
41,7658,6371, Al Ittihad U15,101314,H Alowaydhi,8,X_Physical,Ground Duel Encountered,Duel Lost,Lost Ground Duel,No Special Action,No Body Part,15.5,15.95,15.5,15.95,0:01:01,First Half
42,7658,6370,Al Qadisiyah U15 ,101281,F A Kamli,19,Passing,Long Pass,Unsuccessful,Unsuccessful Long Pass,No Special Action,Right Foot,74.63,84.05,35.22,71.54,0:01:02,First Half
43,7658,6370,Al Qadisiyah U15 ,101284,I Ibrahim Mohamed,7,X_Passing,Long Pass Recieve,Received Unsuccessful,Target Of Unsuccessful Long Pass,No Special Action,No Body Part,35.22,71.54,35.22,71.54,0:01:02,First Half
44,7658,6371, Al Ittihad U15,101261,K Hamod Makrami,6,Defending,Interception,Successful,Simple Interception,No Special Action,Right Foot,64.78,28.46,64.78,28.46,0:01:07,First Half
45,7658,6370,Al Qadisiyah U15 ,101281,F A Kamli,19,X_Defending,Interception Encountered,Intercepted Simple,Pass Intercepted By Opponent,No Special Action,No Body Part,35.22,71.54,35.22,71.54,0:01:07,First Half
46,7658,6371, Al Ittihad U15,101261,K Hamod Makrami,6,Passing,Long Pass,Unsuccessful,Unsuccessful Long Pass,No Special Action,Right Foot,74.63,28.46,64.78,84.05,0:01:09,First Half
47,7658,6371, Al Ittihad U15,101266,W Ali Alshamrani,32,X_Passing,Long Pass Recieve,Received Unsuccessful,Target Of Unsuccessful Long Pass,No Special Action,No Body Part,64.78,84.05,64.78,84.05,0:01:09,First Half
48,7658,6370,Al Qadisiyah U15 ,101283,F Alsadah,8,Defending,Interception,Successful,Simple Interception,No Special Action,Right Foot,35.22,15.95,35.22,15.95,0:01:11,First Half
49,7658,6371, Al Ittihad U15,101261,K Hamod Makrami,6,X_Defending,Interception Encountered,Intercepted Simple,Pass Intercepted By Opponent,No Special Action,No Body Part,64.78,84.05,64.78,84.05,0:01:11,First Half
50,7658,6370,Al Qadisiyah U15 ,101283,F Alsadah,8,Passing,Long Pass,Unsuccessful,Unsuccessful Long Pass,No Special Action,Right Foot,35.22,5.32,25.37,84.05,0:01:15,First Half
51,7658,6370,Al Qadisiyah U15 ,101280,A Alqadi,14,X_Passing,Long Pass Recieve,Received Unsuccessful,Target Of Unsuccessful Long Pass,No Special Action,No Body Part,25.37,84.05,25.37,84.05,0:01:15,First Half
52,7658,6371, Al Ittihad U15,101263,A Mohammed Alshikh,13,Special_Actions,Throw In,Simple Throw,Simple Throw-In,No Special Action,Right Foot,84.5,5.32,74.63,15.95,0:01:25,First Half
53,7658,6371, Al Ittihad U15,101265,I Ibrahim Alshamrani,24,X_Special_Actions,Throw In Received,Received Simple Throw,Received Simple Throw-In,No Special Action,No Body Part,74.63,15.95,74.63,15.95,0:01:25,First Half
54,7658,6371, Al Ittihad U15,101265,I Ibrahim Alshamrani,24,Passing,Long Pass,Unsuccessful,Unsuccessful Long Pass,No Special Action,Right Foot,64.78,28.46,35.22,5.32,0:01:28,First Half
55,7658,6371, Al Ittihad U15,101267,Yahya Aljayzani,29,X_Passing,Long Pass Recieve,Received Unsuccessful,Target Of Unsuccessful Long Pass,No Special Action,No Body Part,35.22,5.32,35.22,5.32,0:01:28,First Half
56,7658,6370,Al Qadisiyah U15 ,101275,Saleh Alkhaldi,77,Special_Actions,Throw In,Simple Throw,Simple Throw-In,No Special Action,Right Foot,64.78,94.68,74.63,84.05,0:01:36,First Half
57,7658,6370,Al Qadisiyah U15 ,101276,Abdulrahman Alattas,4,X_Special_Actions,Throw In Received,Received Simple Throw,Received Simple Throw-In,No Special Action,No Body Part,74.63,84.05,74.63,84.05,0:01:36,First Half
58,7658,6370,Al Qadisiyah U15 ,101276,Abdulrahman Alattas,4,Passing,Short Pass,Simple Pass,Simple Short Pass,No Special Action,Right Foot,74.63,84.05,94.73,56.85,0:01:40,First Half
59,7658,6370,Al Qadisiyah U15 ,101274,A Alyousef,28,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,94.73,56.85,94.73,56.85,0:01:40,First Half
60,7658,6370,Al Qadisiyah U15 ,101274,A Alyousef,28,Passing,Short Pass,Simple Pass,Simple Short Pass,No Special Action,Right Foot,94.73,43.15,84.5,43.15,0:01:43,First Half
61,7658,6370,Al Qadisiyah U15 ,101277,Mohammed Saud S Almuqri,21,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,84.5,43.15,84.5,43.15,0:01:43,First Half
62,7658,6370,Al Qadisiyah U15 ,101277,Mohammed Saud S Almuqri,21,Passing,Short Pass,Simple Pass,Simple Short Pass,No Special Action,Right Foot,74.63,28.46,64.78,5.32,0:01:47,First Half
63,7658,6370,Al Qadisiyah U15 ,101278,K Saleh Alajji,13,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,64.78,5.32,64.78,5.32,0:01:47,First Half
64,7658,6370,Al Qadisiyah U15 ,101278,K Saleh Alajji,13,Dribbling,Difficult Receives,Unsuccessful,Unsuccessful Receive,No Special Action,Right Foot,64.78,5.32,64.78,5.32,0:01:50,First Half
65,7658,6371, Al Ittihad U15,101268,Ali Abshir,10,Defending,Sliding Tackle,Successful,Easy Sliding Tackle,No Special Action,Right Foot,25.37,94.68,25.37,94.68,0:01:51,First Half
66,7658,6370,Al Qadisiyah U15 ,101278,K Saleh Alajji,13,X_Defending,Sliding Tackle Encountered,Tackled Simple,Successfully Sliding Tackled By Opponent,No Special Action,No Body Part,74.63,5.32,74.63,5.32,0:01:51,First Half
67,7658,6370,Al Qadisiyah U15 ,101278,K Saleh Alajji,13,Special_Actions,Throw In,Unsuccessful,Unsuccessful Throw-In,No Special Action,Right Foot,74.63,5.32,64.78,5.32,0:02:02,First Half
68,7658,6370,Al Qadisiyah U15 ,101283,F Alsadah,8,X_Special_Actions,Throw In Received,Received Unsuccessful,Unsuccessful Throw-In Target,No Special Action,No Body Part,64.78,5.32,64.78,5.32,0:02:02,First Half
69,7658,6371, Al Ittihad U15,101260,T Mohammed Alyusr,12,Physical,Ground Duels,Duel Won,Won Ground Duel,No Special Action,Right Foot,54.93,94.68,54.93,94.68,0:02:06,First Half
70,7658,6370,Al Qadisiyah U15 ,101283,F Alsadah,8,X_Physical,Ground Duel Encountered,Duel Lost,Lost Ground Duel,No Special Action,No Body Part,45.07,5.32,45.07,5.32,0:02:06,First Half
71,7658,6370,Al Qadisiyah U15 ,101283,F Alsadah,8,Physical,Ground Duels,Duel Lost,Lost Ground Duel,No Special Action,No Body Part,45.07,5.32,45.07,5.32,0:02:06,First Half
72,7658,6371, Al Ittihad U15,101260,T Mohammed Alyusr,12,X_Physical,Ground Duel Encountered,Duel Won,Won Ground Duel,No Special Action,No Body Part,54.93,94.68,54.93,94.68,0:02:06,First Half
73,7658,6371, Al Ittihad U15,101260,T Mohammed Alyusr,12,Dribbling,Dribbling,Unsuccessful,Failed Dribble Attempt,No Special Action,Right Foot,45.07,5.32,45.07,5.32,0:02:10,First Half
74,7658,6370,Al Qadisiyah U15 ,101283,F Alsadah,8,X_Dribbling,Dribbling Encountered,Dribble Resisted,Dribble Restricted,No Special Action,No Body Part,45.07,5.32,45.07,5.32,0:02:10,First Half
75,7658,6370,Al Qadisiyah U15 ,101283,F Alsadah,8,Defending,Standing Tackle,Successful,Easy Standing Tackle,No Special Action,Right Foot,45.07,5.32,45.07,5.32,0:02:10,First Half
76,7658,6371, Al Ittihad U15,101260,T Mohammed Alyusr,12,X_Defending,Standing Tackle Encountered,Tackled Simple,Successfully Standing Tackled By Opponent,No Special Action,No Body Part,54.93,94.68,54.93,94.68,0:02:10,First Half
77,7658,6370,Al Qadisiyah U15 ,101283,F Alsadah,8,Pace,Pace,Ball Carry Short,Ball Carry Short,No Special Action,Right Foot,45.07,5.32,35.22,5.32,0:02:13,First Half
78,7658,6370,Al Qadisiyah U15 ,101283,F Alsadah,8,Passing,Short Pass,Simple Pass,Simple Short Pass,No Special Action,Right Foot,35.22,5.32,35.22,15.95,0:02:13,First Half
79,7658,6370,Al Qadisiyah U15 ,101284,I Ibrahim Mohamed,7,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,35.22,15.95,35.22,15.95,0:02:13,First Half
80,7658,6370,Al Qadisiyah U15 ,101284,I Ibrahim Mohamed,7,Passing,Short Pass,Unsuccessful,Unsuccessful Short Pass,No Special Action,Right Foot,25.37,15.95,25.37,15.95,0:02:16,First Half
81,7658,6370,Al Qadisiyah U15 ,101283,F Alsadah,8,X_Passing,Short Pass Recieve,Received Unsuccessful,Target Of Unsuccessful Short Pass,No Special Action,No Body Part,25.37,15.95,25.37,15.95,0:02:16,First Half
82,7658,6371, Al Ittihad U15,101264,H Ali Horish,18,Defending,Interception,Successful,Simple Interception,No Special Action,Right Foot,74.63,84.05,74.63,84.05,0:02:16,First Half
83,7658,6370,Al Qadisiyah U15 ,101284,I Ibrahim Mohamed,7,X_Defending,Interception Encountered,Intercepted Simple,Pass Intercepted By Opponent,No Special Action,No Body Part,25.37,15.95,25.37,15.95,0:02:16,First Half
84,7658,6371, Al Ittihad U15,101260,T Mohammed Alyusr,12,Physical,Ground Duels,Duel Won,Won Ground Duel,No Special Action,Right Foot,84.5,94.68,84.5,94.68,0:02:20,First Half
85,7658,6370,Al Qadisiyah U15 ,101284,I Ibrahim Mohamed,7,X_Physical,Ground Duel Encountered,Duel Lost,Lost Ground Duel,No Special Action,No Body Part,15.5,5.32,15.5,5.32,0:02:20,First Half
86,7658,6370,Al Qadisiyah U15 ,101284,I Ibrahim Mohamed,7,Physical,Ground Duels,Duel Lost,Lost Ground Duel,No Special Action,No Body Part,15.5,5.32,15.5,5.32,0:02:20,First Half
87,7658,6371, Al Ittihad U15,101260,T Mohammed Alyusr,12,X_Physical,Ground Duel Encountered,Duel Won,Won Ground Duel,No Special Action,No Body Part,84.5,94.68,84.5,94.68,0:02:20,First Half
88,7658,6371, Al Ittihad U15,101260,T Mohammed Alyusr,12,Passing,Short Pass,Simple Pass,Simple Short Pass,No Special Action,Right Foot,84.5,94.68,74.63,71.54,0:02:22,First Half
89,7658,6371, Al Ittihad U15,101264,H Ali Horish,18,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,74.63,71.54,74.63,71.54,0:02:22,First Half
90,7658,6371, Al Ittihad U15,101264,H Ali Horish,18,Passing,Short Pass,Simple Pass,Simple Short Pass,No Special Action,Right Foot,84.5,71.54,84.5,43.15,0:02:24,First Half
91,7658,6371, Al Ittihad U15,101263,A Mohammed Alshikh,13,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,84.5,43.15,84.5,43.15,0:02:24,First Half
92,7658,6371, Al Ittihad U15,101263,A Mohammed Alshikh,13,Passing,Short Pass,Simple Pass,Simple Short Pass,No Special Action,Left Foot,84.5,15.95,94.73,43.15,0:02:31,First Half
93,7658,6371, Al Ittihad U15,101261,K Hamod Makrami,6,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,94.73,43.15,94.73,43.15,0:02:31,First Half
94,7658,6371, Al Ittihad U15,101261,K Hamod Makrami,6,Passing,Long Pass,Simple Pass,Simple Long Pass,No Special Action,Right Foot,94.73,43.15,45.07,15.95,0:02:32,First Half
95,7658,6371, Al Ittihad U15,101267,Yahya Aljayzani,29,X_Passing,Long Pass Recieve,Received Simple Pass,Received Simple Long Pass,No Special Action,No Body Part,45.07,15.95,45.07,15.95,0:02:32,First Half
96,7658,6371, Al Ittihad U15,101267,Yahya Aljayzani,29,Dribbling,Difficult Receives,Unsuccessful,Unsuccessful Receive,No Special Action,Right Foot,45.07,15.95,45.07,15.95,0:02:35,First Half
97,7658,6371, Al Ittihad U15,101267,Yahya Aljayzani,29,Defending,Pressure,Unsuccessful,Unsuccessful Pressure,No Special Action,Right Foot,35.22,28.46,25.37,15.95,0:02:38,First Half
98,7658,6370,Al Qadisiyah U15 ,101276,Abdulrahman Alattas,4,X_Defending,Pressure Encountered,Pressed Evaded,Press Resisted,No Special Action,No Body Part,74.63,84.05,74.63,84.05,0:02:38,First Half
99,7658,6371, Al Ittihad U15,101267,Yahya Aljayzani,29,Physical,Ground Duels,Duel Lost,Lost Ground Duel,Simple Foul,Right Foot,25.37,15.95,25.37,15.95,0:02:39,First Half
100,7658,6370,Al Qadisiyah U15 ,101276,Abdulrahman Alattas,4,X_Physical,Ground Duel Encountered,Duel Won,Won Ground Duel,No Special Action,No Body Part,74.63,84.05,74.63,84.05,0:02:39,First Half
101,7658,6370,Al Qadisiyah U15 ,101276,Abdulrahman Alattas,4,Physical,Ground Duels,Duel Won,Won Ground Duel,No Special Action,No Body Part,74.63,84.05,74.63,84.05,0:02:39,First Half
102,7658,6371, Al Ittihad U15,101267,Yahya Aljayzani,29,X_Physical,Ground Duel Encountered,Duel Lost,Lost Ground Duel,No Special Action,No Body Part,25.37,15.95,25.37,15.95,0:02:39,First Half
103,7658,6370,Al Qadisiyah U15 ,101276,Abdulrahman Alattas,4,Passing,Short Pass,Simple Pass,Simple Short Pass,Free Kick,Right Foot,74.63,84.05,74.63,56.85,0:02:45,First Half
104,7658,6370,Al Qadisiyah U15 ,101277,Mohammed Saud S Almuqri,21,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,74.63,56.85,74.63,56.85,0:02:45,First Half
105,7658,6370,Al Qadisiyah U15 ,101277,Mohammed Saud S Almuqri,21,Passing,Short Pass,Simple Pass,Simple Short Pass,No Special Action,Left Foot,74.63,43.15,74.63,15.95,0:02:50,First Half
106,7658,6370,Al Qadisiyah U15 ,101278,K Saleh Alajji,13,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,74.63,15.95,74.63,15.95,0:02:50,First Half
107,7658,6370,Al Qadisiyah U15 ,101278,K Saleh Alajji,13,Passing,Short Pass,Simple Pass,Simple Short Pass,No Special Action,Left Foot,74.63,5.32,54.93,15.95,0:02:53,First Half
108,7658,6370,Al Qadisiyah U15 ,101282,A Khaloofah,11,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,54.93,15.95,54.93,15.95,0:02:53,First Half
109,7658,6370,Al Qadisiyah U15 ,101282,A Khaloofah,11,Dribbling,Difficult Receives,Unsuccessful,Unsuccessful Receive,No Special Action,Right Foot,54.93,15.95,54.93,15.95,0:02:55,First Half
110,7658,6371, Al Ittihad U15,101264,H Ali Horish,18,Defending,Interception,Successful,Simple Interception,No Special Action,Right Foot,45.07,84.05,45.07,84.05,0:02:55,First Half
111,7658,6370,Al Qadisiyah U15 ,101282,A Khaloofah,11,X_Defending,Interception Encountered,Intercepted Simple,Pass Intercepted By Opponent,No Special Action,No Body Part,54.93,15.95,54.93,15.95,0:02:55,First Half
112,7658,6371, Al Ittihad U15,101264,H Ali Horish,18,Passing,Short Pass,Unsuccessful,Unsuccessful Short Pass,No Special Action,Right Foot,45.07,94.68,35.22,84.05,0:02:56,First Half
113,7658,6371, Al Ittihad U15,101266,W Ali Alshamrani,32,X_Passing,Short Pass Recieve,Received Unsuccessful,Target Of Unsuccessful Short Pass,No Special Action,No Body Part,35.22,84.05,35.22,84.05,0:02:56,First Half
114,7658,6370,Al Qadisiyah U15 ,101278,K Saleh Alajji,13,Passing,Short Pass,Unsuccessful,Unsuccessful Short Pass,No Special Action,Right Foot,54.93,5.32,54.93,5.32,0:02:58,First Half
115,7658,6370,Al Qadisiyah U15 ,101282,A Khaloofah,11,X_Passing,Short Pass Recieve,Received Unsuccessful,Target Of Unsuccessful Short Pass,No Special Action,No Body Part,54.93,5.32,54.93,5.32,0:02:58,First Half
116,7658,6371, Al Ittihad U15,101264,H Ali Horish,18,Defending,Interception,Successful,Simple Interception,No Special Action,Right Foot,45.07,94.68,45.07,94.68,0:02:58,First Half
117,7658,6370,Al Qadisiyah U15 ,101278,K Saleh Alajji,13,X_Defending,Interception Encountered,Intercepted Simple,Pass Intercepted By Opponent,No Special Action,No Body Part,54.93,5.32,54.93,5.32,0:02:58,First Half
118,7658,6371, Al Ittihad U15,101314,H Alowaydhi,8,Defending,Sliding Tackle,Successful,Easy Sliding Tackle,No Special Action,Right Foot,45.07,84.05,45.07,84.05,0:03:01,First Half
119,7658,6370,Al Qadisiyah U15 ,101278,K Saleh Alajji,13,X_Defending,Sliding Tackle Encountered,Tackled Simple,Successfully Sliding Tackled By Opponent,No Special Action,No Body Part,54.93,15.95,54.93,15.95,0:03:01,First Half
120,7658,6370,Al Qadisiyah U15 ,101278,K Saleh Alajji,13,Special_Actions,Throw In,Unsuccessful,Unsuccessful Throw-In,No Special Action,Right Foot,45.07,5.32,45.07,5.32,0:03:16,First Half
121,7658,6370,Al Qadisiyah U15 ,101283,F Alsadah,8,X_Special_Actions,Throw In Received,Received Unsuccessful,Unsuccessful Throw-In Target,No Special Action,No Body Part,45.07,5.32,45.07,5.32,0:03:16,First Half
122,7658,6371, Al Ittihad U15,101266,W Ali Alshamrani,32,Defending,Interception,Successful,Simple Interception,No Special Action,Right Foot,54.93,94.68,54.93,94.68,0:03:17,First Half
123,7658,6370,Al Qadisiyah U15 ,101278,K Saleh Alajji,13,X_Defending,Interception Encountered,Intercepted Simple,Pass Intercepted By Opponent,No Special Action,No Body Part,45.07,5.32,45.07,5.32,0:03:17,First Half
124,7658,6370,Al Qadisiyah U15 ,101278,K Saleh Alajji,13,Passing,Short Pass,Unsuccessful,Unsuccessful Short Pass,No Special Action,Left Foot,45.07,5.32,45.07,5.32,0:03:21,First Half
125,7658,6370,Al Qadisiyah U15 ,101283,F Alsadah,8,X_Passing,Short Pass Recieve,Received Unsuccessful,Target Of Unsuccessful Short Pass,No Special Action,No Body Part,45.07,5.32,45.07,5.32,0:03:21,First Half
126,7658,6371, Al Ittihad U15,101260,T Mohammed Alyusr,12,Special_Actions,Throw In,Unsuccessful,Unsuccessful Throw-In,No Special Action,Right Foot,54.93,94.68,45.07,94.68,0:03:26,First Half
127,7658,6371, Al Ittihad U15,101268,Ali Abshir,10,X_Special_Actions,Throw In Received,Received Unsuccessful,Unsuccessful Throw-In Target,No Special Action,No Body Part,45.07,94.68,45.07,94.68,0:03:26,First Half
128,7658,6371, Al Ittihad U15,101268,Ali Abshir,10,Physical,Ground Duels,Duel Lost,Lost Ground Duel,Simple Foul,Right Foot,45.07,84.05,45.07,84.05,0:03:29,First Half
129,7658,6370,Al Qadisiyah U15 ,101277,Mohammed Saud S Almuqri,21,X_Physical,Ground Duel Encountered,Duel Won,Won Ground Duel,No Special Action,No Body Part,54.93,15.95,54.93,15.95,0:03:29,First Half
130,7658,6370,Al Qadisiyah U15 ,101277,Mohammed Saud S Almuqri,21,Physical,Ground Duels,Duel Won,Won Ground Duel,No Special Action,No Body Part,54.93,15.95,54.93,15.95,0:03:29,First Half
131,7658,6371, Al Ittihad U15,101268,Ali Abshir,10,X_Physical,Ground Duel Encountered,Duel Lost,Lost Ground Duel,No Special Action,No Body Part,45.07,84.05,45.07,84.05,0:03:29,First Half
